STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00014765,2/28/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",124,",,0,2400",124,",,0,",0,"T,,0,",22,",,0",-78,",,0",,,,,48,",,X",2346,",,X",,,2332,",,W",,,-28,",,W",,,,,40,",,X",40,",,X",,,0,",,0",,,107,",,X",134,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,1,",,X",,,,,,
USW00014765,3/1/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",51,",,0,2400",48,",,0,",152,",,0,",0,",,0",-28,",,0",,,,,48,",,X",58,",,X",,,423,",,W",,,-11,",,W",,,,,30,",,X",10,",,X",,,178,",,0",,,112,",,X",139,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,1,",,X",,,,,,
USW00014765,3/2/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",3,",,0,2400",3,",,0,",178,",,0,",17,",,0",-44,",,0",,,,,65,",,X",1606,",,X",,,1521,",,W",,,-11,",,W",,,,,280,",,X",280,",,X",,,178,",,0",,,112,",,X",143,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,3/3/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",127,",,0,",-17,",,0",-72,",,0",,,,,64,",,X",1222,",,X",,,1642,",,W",,,-44,",,W",,,,,320,",,X",340,",,X",,,152,",,0",,,103,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/4/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",102,",,0,",6,",,0",-89,",,0",,,,,46,",,X",1529,",,X",,,1020,",,W",,,-39,",,W",,,,,270,",,X",270,",,X",,,127,",,0",,,94,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/5/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",102,",,0,",44,",,0",-72,",,0",,,,,37,",,X",1334,",,X",,,1333,",,W",,,-11,",,W",,,,,280,",,X",280,",,X",,,102,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/6/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",25,",,0,",50,",,0",-33,",,0",,,,,42,",,X",1424,",,X",,,1456,",,W",,,11,",,W",,,,,240,",,X",260,",,X",,,0,",,0",,,112,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,3/7/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,"T,,0,",83,",,0",0,",,0",,,,,47,",,X",1954,",,X",,,1952,",,W",,,44,",,W",,,,,210,",,X",200,",,X",,,0,",,0",,,107,",,X",130,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/8/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",191,",,0,2400",48,",,0,",0,"T,,0,",67,",,0",-89,",,0",,,,,64,",,X",2056,",,X",,,1958,",,W",,,-11,",,W",,,,,330,",,X",330,",,X",,,0,",,0",,,165,",,X",219,",,X",,,1,",,0",1,",,X",,,1,",,0",,,,,,,,,1,",,0",,,,,1,",,X",,,,,1,",,0",,,1,",,0",,,,,1,",,X",,,,,,
USW00014765,3/9/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",51,",,0,",-39,",,0",-117,",,0",,,,,74,",,X",319,",,X",,,126,",,W",,,-78,",,W",,,,,300,",,X",290,",,X",,,0,",,0",,,143,",,X",192,",,X",,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,3/10/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,"T,,0,",-11,",,0",-106,",,0",,,,,41,",,X",1348,",,X",,,1348,",,W",,,-56,",,W",,,,,320,",,X",320,",,X",,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/11/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",20,",,0,2400",23,",,0,",25,",,0,",0,",,0",-78,",,0",,,,,25,",,X",955,",,X",,,954,",,W",,,-39,",,W",,,,,170,",,X",180,",,X",,,0,",,0",,,67,",,X",80,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,1,",,X",,,,,,
USW00014765,3/12/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",140,",,0,2400",76,",,0,",25,",,0,",17,",,0",0,",,0",,,,,36,",,X",1739,",,X",,,1817,",,W",,,11,",,W",,,,,290,",,X",300,",,X",,,127,",,0",,,76,",,X",103,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,3/13/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,"T,,0,",51,",,0,",33,",,0",-11,",,0",,,,,27,",,X",2332,",,X",,,2331,",,W",,,11,",,W",,,,,300,",,X",300,",,X",,,0,",,0",,,58,",,X",76,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,3/14/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,"T,,0,",56,",,0",-39,",,0",,,,,49,",,X",1650,",,X",,,1227,",,W",,,11,",,W",,,,,320,",,X",300,",,X",,,0,",,0",,,89,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/15/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,"T,,0,",78,",,0",-22,",,0",,,,,52,",,X",855,",,X",,,905,",,W",,,28,",,W",,,,,330,",,X",330,",,X",,,0,",,0",,,103,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/16/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,"T,,0,",78,",,0",-17,",,0",,,,,49,",,X",954,",,X",,,929,",,W",,,33,",,W",,,,,310,",,X",300,",,X",,,0,",,0",,,94,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/17/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",78,",,0",-28,",,0",,,,,33,",,X",1450,",,X",,,1450,",,W",,,28,",,W",,,,,170,",,X",170,",,X",,,0,",,0",,,72,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/18/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",83,",,0",-33,",,0",,,,,38,",,X",1553,",,X",,,1547,",,W",,,28,",,W",,,,,330,",,X",310,",,X",,,0,",,0",,,72,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/19/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",94,",,0",-17,",,0",,,,,30,",,X",1122,",,X",,,810,",,W",,,39,",,W",,,,,360,",,X",360,",,X",,,0,",,0",,,67,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/20/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",89,",,0",-28,",,0",,,,,26,",,X",1418,",,X",,,1416,",,W",,,33,",,W",,,,,260,",,X",260,",,X",,,0,",,0",,,63,",,X",72,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,3/21/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",18,",,0,2400",0,"T,,0,",0,",,0,",61,",,0",-17,",,0",,,,,16,",,X",1705,",,X",,,1705,",,W",,,22,",,W",,,,,40,",,X",40,",,X",,,0,",,0",,,54,",,X",58,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,3/22/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",128,",,0",-33,",,0",,,,,38,",,X",1858,",,X",,,1246,",,W",,,50,",,W",,,,,240,",,X",270,",,X",,,0,",,0",,,72,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/23/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",58,",,0,2400",36,",,0,",0,",,0,",78,",,0",-17,",,0",,,,,41,",,X",809,",,X",,,2204,",,W",,,33,",,W",,,,,20,",,X",60,",,X",,,0,",,0",,,76,",,X",89,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,1,",,0",,,,,,,,,,,,
USW00014765,3/24/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",43,",,0,2400",18,",,0,",51,",,0,",50,",,0",-11,",,0",,,,,59,",,X",1031,",,X",,,1031,",,W",,,22,",,W",,,,,30,",,X",30,",,X",,,0,",,0",,,116,",,X",156,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,
USW00014765,3/25/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",111,",,0",-11,",,0",,,,,38,",,X",1646,",,X",,,1412,",,W",,,50,",,W",,,,,310,",,X",340,",,X",,,0,",,0",,,76,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/26/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",83,",,0",-17,",,0",,,,,37,",,X",1550,",,X",,,1549,",,W",,,33,",,W",,,,,180,",,X",180,",,X",,,0,",,0",,,76,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/27/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",83,",,0",-28,",,0",,,,,26,",,X",1336,",,X",,,1432,",,W",,,28,",,W",,,,,160,",,X",160,",,X",,,0,",,0",,,80,",,X",94,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/28/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",864,",,0,2400",0,",,0,",0,",,0,",100,",,0",17,",,0",,,,,38,",,X",2046,",,X",,,1358,",,W",,,61,",,W",,,,,10,",,X",160,",,X",,,0,",,0",,,89,",,X",107,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,3/29/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",36,",,0,2400",0,",,0,",0,",,0,",117,",,0",50,",,0",,,,,64,",,X",1142,",,X",,,1142,",,W",,,83,",,W",,,,,10,",,X",20,",,X",,,0,",,0",,,107,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,3/30/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",161,",,0",39,",,0",,,,,37,",,X",814,",,X",,,814,",,W",,,100,",,W",,,,,10,",,X",10,",,X",,,0,",,0",,,98,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,3/31/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",128,",,0",0,",,0",,,,,29,",,X",1717,",,X",,,1002,",,W",,,67,",,W",,,,,180,",,X",50,",,X",,,0,",,0",,,63,",,X",76,",,X",,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/1/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",111,",,0",33,",,0",,,,,29,",,X",1632,",,X",,,1424,",,W",,,72,",,W",,,,,170,",,X",160,",,X",,,0,",,0",,,72,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/2/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",429,",,0,2400",0,",,0,",0,",,0,",139,",,0",39,",,0",,,,,64,",,X",2341,",,X",,,2340,",,W",,,89,",,W",,,,,130,",,X",120,",,X",,,0,",,0",,,161,",,X",210,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/3/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",84,",,0,2400",0,",,0,",0,",,0,",133,",,0",44,",,0",,,,,65,",,X",113,",,X",,,105,",,W",,,89,",,W",,,,,160,",,X",170,",,X",,,0,",,0",,,170,",,X",228,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/4/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",128,",,0",44,",,0",,,,,51,",,X",1322,",,X",,,1846,",,W",,,89,",,W",,,,,280,",,X",290,",,X",,,0,",,0",,,94,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/5/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",178,",,0",22,",,0",,,,,38,",,X",1636,",,X",,,1635,",,W",,,100,",,W",,,,,330,",,X",330,",,X",,,0,",,0",,,89,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/6/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",139,",,0",44,",,0",,,,,29,",,X",1413,",,X",,,1413,",,W",,,94,",,W",,,,,160,",,X",160,",,X",,,0,",,0",,,89,",,X",103,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/7/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",5,",,0,2400",0,",,0,",0,",,0,",217,",,0",44,",,0",,,,,44,",,X",1445,",,X",,,1444,",,W",,,133,",,W",,,,,240,",,X",240,",,X",,,0,",,0",,,125,",,X",156,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/8/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",112,",,0,2400",0,",,0,",0,",,0,",144,",,0",56,",,0",,,,,32,",,X",612,",,X",,,605,",,W",,,100,",,W",,,,,360,",,X",360,",,X",,,0,",,0",,,89,",,X",107,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/9/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",161,",,0",39,",,0",,,,,37,",,X",843,",,X",,,721,",,W",,,100,",,W",,,,,30,",,X",40,",,X",,,0,",,0",,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/10/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",183,",,0",11,",,0",,,,,27,",,X",2356,",,X",,,2359,",,W",,,100,",,W",,,,,40,",,X",40,",,X",,,0,",,0",,,112,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/11/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",122,",,0",33,",,0",,,,,53,",,X",2356,",,X",,,2359,",,W",,,78,",,W",,,,,40,",,X",40,",,X",,,0,",,0",,,112,",,X",143,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/12/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",122,",,0",0,",,0",,,,,49,",,X",1729,",,X",,,1728,",,W",,,61,",,W",,,,,50,",,X",50,",,X",,,0,",,0",,,103,",,X",125,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/13/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",111,",,0",11,",,0",,,,,33,",,X",1232,",,X",,,1231,",,W",,,61,",,W",,,,,20,",,X",10,",,X",,,0,",,0",,,76,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/14/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",139,",,0",11,",,0",,,,,52,",,X",1415,",,X",,,1413,",,W",,,78,",,W",,,,,80,",,X",80,",,X",,,0,",,0",,,98,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/15/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",122,",,0",22,",,0",,,,,59,",,X",1015,",,X",,,1012,",,W",,,72,",,W",,,,,50,",,X",50,",,X",,,0,",,0",,,116,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/16/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",156,",,0",0,",,0",,,,,34,",,X",1418,",,X",,,1401,",,W",,,78,",,W",,,,,110,",,X",100,",,X",,,0,",,0",,,67,",,X",89,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/17/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",178,",,0",6,",,0",,,,,30,",,X",1316,",,X",,,1516,",,W",,,94,",,W",,,,,160,",,X",160,",,X",,,0,",,0",,,72,",,X",80,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/18/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",228,",,0",67,",,0",,,,,35,",,X",1509,",,X",,,1509,",,W",,,150,",,W",,,,,180,",,X",180,",,X",,,0,",,0",,,94,",,X",107,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/19/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",206,",,0",28,",,0",,,,,35,",,X",1426,",,X",,,1426,",,W",,,117,",,W",,,,,160,",,X",160,",,X",,,0,",,0",,,89,",,X",98,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/20/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",300,",,0",83,",,0",,,,,55,",,X",1423,",,X",,,1431,",,W",,,194,",,W",,,,,230,",,X",210,",,X",,,0,",,0",,,116,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/21/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",161,",,0",39,",,0",,,,,47,",,X",545,",,X",,,544,",,W",,,100,",,W",,,,,50,",,X",50,",,X",,,0,",,0",,,107,",,X",139,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/22/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",144,",,0",17,",,0",,,,,42,",,X",1448,",,X",,,1342,",,W",,,83,",,W",,,,,160,",,X",170,",,X",,,0,",,0",,,98,",,X",112,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/23/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",51,",,0,2400",0,",,0,",0,",,0,",172,",,0",78,",,0",,,,,55,",,X",2328,",,X",,,2327,",,W",,,128,",,W",,,,,170,",,X",150,",,X",,,0,",,0",,,107,",,X",143,",,X",,,1,",,0",1,",,X",,,,,,,,,,,1,",,0",,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/24/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",163,",,0,2400",0,",,0,",0,",,0,",150,",,0",56,",,0",,,,,68,",,X",214,",,X",,,213,",,W",,,106,",,W",,,,,160,",,X",150,",,X",,,0,",,0",,,148,",,X",192,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/25/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",10,",,0,2400",0,",,0,",0,",,0,",106,",,0",56,",,0",,,,,57,",,X",1204,",,X",,,1125,",,W",,,83,",,W",,,,,250,",,X",220,",,X",,,0,",,0",,,116,",,X",148,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/26/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,"T,,0,2400",0,",,0,",0,",,0,",200,",,0",33,",,0",,,,,46,",,X",1225,",,X",,,1224,",,W",,,117,",,W",,,,,200,",,X",200,",,X",,,0,",,0",,,112,",,X",134,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/27/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",163,",,0,2400",0,",,0,",0,",,0,",133,",,0",100,",,0",,,,,45,",,X",1301,",,X",,,1253,",,W",,,117,",,W",,,,,160,",,X",160,",,X",,,0,",,0",,,103,",,X",139,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/28/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",20,",,0,2400",0,",,0,",0,",,0,",183,",,0",50,",,0",,,,,52,",,X",1544,",,X",,,1543,",,W",,,117,",,W",,,,,290,",,X",290,",,X",,,0,",,0",,,143,",,X",192,",,X",,,1,",,0",,,,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,4/29/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",0,",,0,2400",0,",,0,",0,",,0,",172,",,0",44,",,0",,,,,49,",,X",1618,",,X",,,1619,",,W",,,111,",,W",,,,,210,",,X",210,",,X",,,0,",,0",,,107,",,X",116,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,4/30/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",213,",,0,2400",0,",,0,",0,",,0,",139,",,0",83,",,0",,,,,34,",,X",1847,",,X",,,1846,",,W",,,111,",,W",,,,,200,",,X",190,",,X",,,0,",,0",,,76,",,X",103,",,X",,,1,",,0",,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,5/1/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",56,",,0,2400",0,",,0,",0,",,0,",167,",,0",78,",,0",,,,,29,",,X",1108,",,X",,,1107,",,W",,,122,",,W",,,,,300,",,X",310,",,X",,,0,",,0",,,89,",,X",125,",,X",,,1,",,0",1,",,X",,,,,,,,,,,,,,,,,,,1,",,X",,,,,1,",,0",,,,,,,,,,,,,,,,
USW00014765,5/2/2005,41.72252,-71.43248,15.4,"PROVIDENCE, RI US",10,",,0,2400",0,",,0,",0,",,0,",161,",,0",44,",,0",,,,,53,",,X",1228,",,X",,,1508,",,W",,,106,",,W",,,,,210,",,X",210,",,X",,,0,",,0",,,125,",,X",139,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,
