STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,THIC,THIC_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/30/2015,,,,,8.05,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",55,"H,,S",,,61,",,W",41,",,W",,,,,300,",,W",290,",,W",,,,,,,18.1,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/29/2015,,,,,16.11,",,W",,,,,,,0.7,",,W,2400",,,0,",,W,",0,",,W,",67,"H,,S",,,75,",,W",56,",,W",,,,,180,",,W",170,",,W",,,,,,,31.1,",,W",38.9,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/28/2015,,,,,12.75,",,W",,,,,,,0.79,",,W,2400",,,0,",,W,",0,",,W,",47,"H,,S",,,66,",,W",38,",,W",,,,,150,",,W",150,",,W",,,,,,,33.1,",,W",46.1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/27/2015,,,,,3.13,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",44,"H,,S",,,57,",,W",33,",,W",,,,,160,",,W",170,",,W",,,,,,,10.1,",,W",12.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/26/2015,,,,,6.49,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",50,"H,,S",,,57,",,W",36,",,W",,,,,360,",,W",360,",,W",,,,,,,21.9,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/25/2015,,,,,8.5,",,W",,,,,,,0.02,",,W,2400",,,0,",,W,",0,",,W,",54,"H,,S",,,64,",,W",47,",,W",,,,,310,",,W",320,",,W",,,,,,,16.1,",,W",23.9,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/24/2015,,,,,3.8,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",44,"H,,S",,,50,",,W",37,",,W",,,,,360,",,W",350,",,W",,,,,,,12.1,",,W",15,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/23/2015,,,,,12.3,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",54,"H,,S",,,60,",,W",38,",,W",,,,,360,",,W",350,",,W",,,,,,,23.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/22/2015,,,,,9.17,",,W",,,,,,,0,"T,,W,2400",,,0,",,W,",0,",,W,",62,"H,,S",,,74,",,W",51,",,W",,,,,220,",,W",220,",,W",,,,,,,21.9,",,W",29.1,",,W",,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/21/2015,,,,,3.8,",,W",,,,,,,0,"T,,W,2400",,,0,",,W,",0,",,W,",61,"H,,S",,,71,",,W",56,",,W",,,,,100,",,W",20,",,W",,,,,,,10.1,",,W",14.1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/20/2015,,,,,8.95,",,W",,,,,,,0,"T,,W,2400",,,0,",,W,",0,",,W,",54,"H,,S",,,70,",,W",48,",,W",,,,,250,",,W",240,",,W",,,,,,,16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/19/2015,,,,,8.05,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",38,"H,,S",,,49,",,W",30,",,W",,,,,210,",,W",210,",,W",,,,,,,15,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/18/2015,,,,,8.28,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",40,"H,,S",,,47,",,W",32,",,W",,,,,360,",,W",20,",,W",,,,,,,21,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/17/2015,,,,,10.07,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",48,"H,,S",,,55,",,W",40,",,W",,,,,270,",,W",270,",,W",,,,,,,19.9,",,W",28,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/16/2015,,,,,8.72,",,W",,,,,,,0,"T,,W,2400",,,0,",,W,",0,",,W,",54,"H,,S",,,63,",,W",44,",,W",,,,,270,",,W",300,",,W",,,,,,,19.9,",,W",27.1,",,W",,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/15/2015,,,,,6.26,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",53,"H,,S",,,62,",,W",42,",,W",,,,,250,",,W",240,",,W",,,,,,,15,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/14/2015,,,,,8.72,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",62,"H,,S",,,70,",,W",50,",,W",,,,,250,",,W",260,",,W",,,,,,,17,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/13/2015,,,,,7.61,",,W",,,,,,,0.29,",,W,2400",,,0,",,W,",0,",,W,",61,"H,,S",,,73,",,W",53,",,W",,,,,210,",,W",200,",,W",,,,,,,21,",,W",27.1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/12/2015,,,,,4.7,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",58,"H,,S",,,73,",,W",44,",,W",,,,,180,",,W",190,",,W",,,,,,,16.1,",,W",19.9,",,W",,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/11/2015,,,,,6.71,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",54,"H,,S",,,68,",,W",43,",,W",,,,,210,",,W",220,",,W",,,,,,,17,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/10/2015,,,,,7.16,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",57,"H,,S",,,63,",,W",45,",,W",,,,,350,",,W",360,",,W",,,,,,,19.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/9/2015,,,,,10.51,",,W",,,,,,,0.39,",,W,2400",,,0,",,W,",0,",,W,",61,"H,,S",,,71,",,W",51,",,W",,,,,210,",,W",190,",,W",,,,,,,28,",,W",38.9,",,W",,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/8/2015,,,,,6.49,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",60,"H,,S",,,69,",,W",52,",,W",,,,,10,",,W",10,",,W",,,,,,,16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/7/2015,,,,,4.92,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",58,"H,,S",,,72,",,W",46,",,W",,,,,350,",,W",350,",,W",,,,,,,14.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/6/2015,,,,,4.7,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",56,"H,,S",,,70,",,W",43,",,W",,,,,360,",,W",310,",,W",,,,,,,10.1,",,W",14.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/5/2015,,,,,10.74,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",54,"H,,S",,,62,",,W",48,",,W",,,,,20,",,W",10,",,W",,,,,,,17,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/4/2015,,,,,15.88,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",54,"H,,S",,,62,",,W",48,",,W",,,,,50,",,W",50,",,W",,,,,,,25.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/3/2015,,,,,18.34,",,W",,,,,,,0.05,",,W,2400",,,0,",,W,",0,",,W,",51,"H,,S",,,54,",,W",50,",,W",,,,,30,",,W",50,",,W",,,,,,,29.1,",,W",40,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/2/2015,,,,,16.11,",,W",,,,,,,0.52,",,W,2400",,,0,",,W,",0,",,W,",51,"H,,S",,,52,",,W",49,",,W",,,,,20,",,W",30,",,W",,,,,,,21,",,W",31.1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,10/1/2015,,,,,17.45,",,W",,,,,,,0.04,",,W,2400",,,0,",,W,",0,",,W,",58,"H,,S",,,60,",,W",52,",,W",,,,,30,",,W",30,",,W",,,,,,,25.9,",,W",34,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/30/2015,,,,,14.32,",,W",,,,,,,2.02,",,W,2400",,,0,",,W,",0,",,W,",72,"H,,S",,,77,",,W",60,",,W",,,,,190,",,W",190,",,W",,,,,,,28,",,W",36.9,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/29/2015,,,,,6.71,",,W",,,,,,,0.06,",,W,2400",,,0,",,W,",0,",,W,",69,"H,,S",,,81,",,W",60,",,W",,,,,170,",,W",160,",,W",,,,,,,16.1,",,W",21.9,",,W",,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/28/2015,,,,,3.8,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",63,"H,,S",,,78,",,W",51,",,W",,,,,150,",,W",150,",,W",,,,,,,16.1,",,W",19.9,",,W",,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/27/2015,,,,,4.47,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",56,"H,,S",,,71,",,W",42,",,W",,,,,170,",,W",180,",,W",,,,,,,15,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/26/2015,,,,,9.17,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",59,"H,,S",,,69,",,W",47,",,W",,,,,40,",,W",40,",,W",,,,,,,18.1,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/25/2015,,,,,7.16,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",62,"H,,S",,,72,",,W",52,",,W",,,,,50,",,W",50,",,W",,,,,,,14.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/24/2015,,,,,7.83,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",65,"H,,S",,,80,",,W",52,",,W",,,,,40,",,W",30,",,W",,,,,,,18.1,",,W",23,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/23/2015,,,,,6.04,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",63,"H,,S",,,76,",,W",52,",,W",,,,,50,",,W",40,",,W",,,,,,,13,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/22/2015,,,,,10.29,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",63,"H,,S",,,74,",,W",56,",,W",,,,,50,",,W",60,",,W",,,,,,,17,",,W",21,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/21/2015,,,,,12.3,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",62,"H,,S",,,71,",,W",53,",,W",,,,,40,",,W",20,",,W",,,,,,,21,",,W",27.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/20/2015,,,,,10.51,",,W",,,,,,,0,"T,,W,2400",,,0,",,W,",0,",,W,",72,"H,,S",,,79,",,W",58,",,W",,,,,360,",,W",350,",,W",,,,,,,18.1,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/19/2015,,,,,5.82,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",69,"H,,S",,,80,",,W",60,",,W",,,,,150,",,W",160,",,W",,,,,,,16.1,",,W",21,",,W",,,1,",,W",1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/18/2015,,,,,5.37,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",71,"H,,S",,,82,",,W",60,",,W",,,,,150,",,W",150,",,W",,,,,,,17,",,W",19.9,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/17/2015,,,,,5.82,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",72,"H,,S",,,87,",,W",59,",,W",,,,,200,",,W",210,",,W",,,,,,,15,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/16/2015,,,,,4.03,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",71,"H,,S",,,82,",,W",60,",,W",,,,,150,",,W",180,",,W",,,,,,,14.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/15/2015,,,,,6.49,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",69,"H,,S",,,84,",,W",58,",,W",,,,,290,",,W",290,",,W",,,,,,,14.1,",,W",17,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/14/2015,,,,,10.74,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",64,"H,,S",,,71,",,W",56,",,W",,,,,300,",,W",280,",,W",,,,,,,23,",,W",30,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/13/2015,,,,,5.59,",,W",,,,,,,0.02,",,W,2400",,,0,",,W,",0,",,W,",66,"H,,S",,,72,",,W",62,",,W",,,,,80,",,W",90,",,W",,,,,,,15,",,W",18.1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/12/2015,,,,,6.04,",,W",,,,,,,0.09,",,W,2400",,,0,",,W,",0,",,W,",67,"H,,S",,,77,",,W",58,",,W",,,,,170,",,W",140,",,W",,,,,,,15,",,W",18.1,",,W",,,1,",,W",1,",,W",,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/11/2015,,,,,9.17,",,W",,,,,,,0.23,",,W,2400",,,0,",,W,",0,",,W,",67,"H,,S",,,76,",,W",62,",,W",,,,,350,",,W",360,",,W",,,,,,,21,",,W",27.1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/10/2015,,,,,8.95,",,W",,,,,,,0.77,",,W,2400",,,0,",,W,",0,",,W,",74,"H,,S",,,76,",,W",65,",,W",,,,,20,",,W",80,",,W",,,,,,,16.1,",,W",25.1,",,W",,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/9/2015,,,,,10.07,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",79,"H,,S",,,90,",,W",70,",,W",,,,,190,",,W",170,",,W",,,,,,,21,",,W",32,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/8/2015,,,,,8.05,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",80,"H,,S",,,97,",,W",69,",,W",,,,,220,",,W",200,",,W",,,,,,,19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/7/2015,,,,,8.95,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",73,"H,,S",,,90,",,W",60,",,W",,,,,200,",,W",200,",,W",,,,,,,19.9,",,W",23,",,W",,,,,,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/6/2015,,,,,6.71,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",67,"H,,S",,,80,",,W",55,",,W",,,,,150,",,W",160,",,W",,,,,,,18.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/5/2015,,,,,6.26,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",67,"H,,S",,,81,",,W",57,",,W",,,,,150,",,W",150,",,W",,,,,,,16.1,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/4/2015,,,,,11.41,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",74,"H,,S",,,79,",,W",60,",,W",,,,,30,",,W",10,",,W",,,,,,,21,",,W",25.9,",,W",,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/3/2015,,,,,4.47,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",77,"H,,S",,,89,",,W",65,",,W",,,,,150,",,W",90,",,W",,,,,,,12.1,",,W",17,",,W",,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/2/2015,,,,,7.61,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",75,"H,,S",,,89,",,W",64,",,W",,,,,200,",,W",200,",,W",,,,,,,16.1,",,W",19.9,",,W",,,1,",,W",,,,,,,,,,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,9/1/2015,,,,,6.49,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",77,"H,,S",,,85,",,W",66,",,W",,,,,170,",,W",190,",,W",,,,,,,16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/31/2015,,,,,8.5,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",78,"H,,S",,,88,",,W",70,",,W",,,,,270,",,W",260,",,W",,,,,,,18.1,",,W",23.9,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/30/2015,,,,,7.83,",,W",,,,,,,0,"T,,W,2400",,,0,",,W,",0,",,W,",76,"H,,S",,,89,",,W",66,",,W",,,,,200,",,W",250,",,W",,,,,,,15,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/29/2015,,,,,6.93,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",71,"H,,S",,,83,",,W",59,",,W",,,,,240,",,W",270,",,W",,,,,,,14.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/28/2015,,,,,5.82,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",70,"H,,S",,,82,",,W",58,",,W",,,,,190,",,W",50,",,W",,,,,,,15,",,W",19,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/27/2015,,,,,7.83,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",72,"H,,S",,,82,",,W",61,",,W",,,,,280,",,W",280,",,W",,,,,,,17,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/26/2015,,,,,6.93,",,W",,,,,,,0,",,W,2400",,,0,",,W,",0,",,W,",76,"H,,S",,,84,",,W",67,",,W",,,,,270,",,W",280,",,W",,,,,,,16.1,",,W",21,",,W",,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00014765,"PROVIDENCE, RI US",41.72252,-71.43248,15.4,8/25/2015,,,,,7.83,",,W",,,,,,,0.68,",,W,2400",,,0,",,W,",0,",,W,",76,"H,,S",,,88,",,W",70,",,W",,,,,180,",,W",170,",,W",,,,,,,16.1,",,W",19.9,",,W",,,1,",,W",,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
